"order_id","customer_id","product_name","region","customer_segment","order_date","last_update_unix","units_sold","unit_price","notes","last_update","notes_clean","revenue","month"
106435,1612,Keyboard,South,Home Office,2024-07-30 00:00:00.000,1722376800,11,1404.48,Customer requested fast shipping!!!,2024-07-30 22:00:00.000,Customer requested fast shipping,15449.28,"2024-07"
106436,2560,Mouse,South,Corporate,2023-07-17 00:00:00.000,1689976800,10,95.26,Customer requested fast shipping!!!,2023-07-21 22:00:00.000,Customer requested fast shipping,952.6,"2023-07"
106437,3226,Tablet,East,Home Office,2023-10-18 00:00:00.000,1697580000,2,1051.51,Special discount applied %,2023-10-17 22:00:00.000,Special discount applied ,2103.02,"2023-10"
106438,4334,Headphones,South,Home Office,2024-06-20 00:00:00.000,1718834400,18,1245.41,Gift-wrap requested @ checkout,2024-06-19 22:00:00.000,Giftwrap requested  checkout,22417.38,"2024-06"
106439,3087,Router,West,Home Office,2024-01-14 00:00:00.000,1705442400,14,107.06,Leave package at door ###,2024-01-16 22:00:00.000,Leave package at door ,1498.8400000000001,"2024-01"
106440,1759,Keyboard,Central,Consumer,2023-01-28 00:00:00.000,1675116000,2,884.2,Special discount applied %,2023-01-30 22:00:00.000,Special discount applied ,1768.4,"2023-01"
106441,3149,Monitor,North,Home Office,2023-12-17 00:00:00.000,1703109600,13,1020.51,Gift-wrap requested @ checkout,2023-12-20 22:00:00.000,Giftwrap requested  checkout,13266.63,"2023-12"
106442,1629,Phone,South,Corporate,2024-04-15 00:00:00.000,1713564000,17,1661.07,Urgent order!!!,2024-04-19 22:00:00.000,Urgent order,28238.19,"2024-04"
106443,3012,Mouse,South,Consumer,2024-10-24 00:00:00.000,1730066400,17,411.69,VIP customer order $$$,2024-10-27 22:00:00.000,VIP customer order ,6998.73,"2024-10"
106444,2074,Mouse,Central,Home Office,2024-04-28 00:00:00.000,1714255200,5,1564.41,Leave package at door ###,2024-04-27 22:00:00.000,Leave package at door ,7822.05,"2024-04"
106445,3196,Laptop,North,Home Office,2024-03-01 00:00:00.000,1709503200,5,706.56,Gift-wrap requested @ checkout,2024-03-03 22:00:00.000,Giftwrap requested  checkout,3532.7999999999997,"2024-03"
106446,2851,Mouse,South,Home Office,2024-06-25 00:00:00.000,1719525600,1,77.69,Late delivery #complaint,2024-06-27 22:00:00.000,Late delivery complaint,77.69,"2024-06"
106447,4425,Monitor,South,Corporate,2024-06-16 00:00:00.000,1718920800,18,1986.14,Call customer before delivery @@@,2024-06-20 22:00:00.000,Call customer before delivery ,35750.520000000004,"2024-06"
106448,3373,Monitor,South,Consumer,2024-09-12 00:00:00.000,1726524000,9,1299.85,Fragile item ***,2024-09-16 22:00:00.000,Fragile item ,11698.65,"2024-09"
106449,1880,Monitor,South,Corporate,2024-04-08 00:00:00.000,1712872800,8,43.15,Leave package at door ###,2024-04-11 22:00:00.000,Leave package at door ,345.2,"2024-04"
106450,3579,Headphones,South,Corporate,2024-05-11 00:00:00.000,1715637600,15,1207.95,Fragile item ***,2024-05-13 22:00:00.000,Fragile item ,18119.25,"2024-05"
106451,1141,Phone,South,Home Office,2024-03-10 00:00:00.000,1710453600,13,1192.25,Call customer before delivery @@@,2024-03-14 22:00:00.000,Call customer before delivery ,15499.25,"2024-03"
106452,3451,Headphones,North,Home Office,2024-10-12 00:00:00.000,1729116000,3,1960.91,Late delivery #complaint,2024-10-16 22:00:00.000,Late delivery complaint,5882.7300000000005,"2024-10"
106453,4548,Phone,Central,Consumer,2023-05-31 00:00:00.000,1685743200,8,124.72,Leave package at door ###,2023-06-02 22:00:00.000,Leave package at door ,997.76,"2023-05"
106454,1995,Mouse,North,Consumer,2023-07-11 00:00:00.000,1689026400,14,597.09,Handle with care!!!,2023-07-10 22:00:00.000,Handle with care,8359.26,"2023-07"
106455,1312,Monitor,North,Consumer,2023-05-05 00:00:00.000,1683669600,11,1635.88,Gift-wrap requested @ checkout,2023-05-09 22:00:00.000,Giftwrap requested  checkout,17994.68,"2023-05"
107473,1010,Camera,North,Corporate,2023-12-30 00:00:00.000,1703887200,20,1527.56,Fragile item ***,2023-12-29 22:00:00.000,Fragile item ,30551.199999999997,"2023-12"
106456,1965,Keyboard,South,Corporate,2023-02-18 00:00:00.000,1677103200,15,1620.6,Handle with care!!!,2023-02-22 22:00:00.000,Handle with care,24309.0,"2023-02"
106457,4369,Phone,North,Home Office,2023-05-13 00:00:00.000,1684015200,7,678.73,Leave package at door ###,2023-05-13 22:00:00.000,Leave package at door ,4751.110000000001,"2023-05"
106458,3341,Phone,North,Home Office,2024-01-30 00:00:00.000,1706738400,5,1529.83,Customer requested fast shipping!!!,2024-01-31 22:00:00.000,Customer requested fast shipping,7649.15,"2024-01"
106459,3045,Laptop,East,Consumer,2024-09-03 00:00:00.000,1725660000,2,243.12,Call customer before delivery @@@,2024-09-06 22:00:00.000,Call customer before delivery ,486.24,"2024-09"
106460,1079,Camera,Central,Corporate,2024-09-29 00:00:00.000,1727906400,9,1893.82,Handle with care!!!,2024-10-02 22:00:00.000,Handle with care,17044.38,"2024-09"
106461,2744,Phone,South,Consumer,2023-02-12 00:00:00.000,1676325600,10,265.92,Handle with care!!!,2023-02-13 22:00:00.000,Handle with care,2659.2000000000003,"2023-02"
106462,3261,Monitor,North,Corporate,2023-09-26 00:00:00.000,1695852000,5,65.81,Gift-wrap requested @ checkout,2023-09-27 22:00:00.000,Giftwrap requested  checkout,329.05,"2023-09"
106463,1492,Mouse,Central,Consumer,2024-09-29 00:00:00.000,1727733600,17,566.82,Urgent order!!!,2024-09-30 22:00:00.000,Urgent order,9635.94,"2024-09"
106464,3206,Router,South,Corporate,2023-07-07 00:00:00.000,1688680800,18,242.11,Leave package at door ###,2023-07-06 22:00:00.000,Leave package at door ,4357.9800000000005,"2023-07"
106465,3459,Tablet,North,Corporate,2024-07-06 00:00:00.000,1720648800,3,625.01,Call customer before delivery @@@,2024-07-10 22:00:00.000,Call customer before delivery ,1875.03,"2024-07"
106466,3215,Camera,West,Consumer,2023-08-31 00:00:00.000,1693519200,17,321.71,Fragile item ***,2023-08-31 22:00:00.000,Fragile item ,5469.07,"2023-08"
106467,3297,Keyboard,South,Consumer,2024-12-18 00:00:00.000,1734732000,1,1980.64,Fragile item ***,2024-12-20 22:00:00.000,Fragile item ,1980.64,"2024-12"
106468,3561,Mouse,North,Home Office,2024-05-31 00:00:00.000,1717538400,3,1908.15,Call customer before delivery @@@,2024-06-04 22:00:00.000,Call customer before delivery ,5724.450000000001,"2024-05"
106469,2289,Keyboard,Central,Consumer,2023-02-24 00:00:00.000,1677535200,9,121.24,Customer requested fast shipping!!!,2023-02-27 22:00:00.000,Customer requested fast shipping,1091.1599999999999,"2023-02"
106470,1453,Router,Central,Corporate,2024-08-12 00:00:00.000,1723845600,7,1899.11,Call customer before delivery @@@,2024-08-16 22:00:00.000,Call customer before delivery ,13293.769999999999,"2024-08"
106471,2918,Headphones,South,Home Office,2023-04-13 00:00:00.000,1681596000,15,539.86,VIP customer order $$$,2023-04-15 22:00:00.000,VIP customer order ,8097.900000000001,"2023-04"
106472,1298,Monitor,North,Consumer,2023-05-04 00:00:00.000,1683324000,2,520.8,Urgent order!!!,2023-05-05 22:00:00.000,Urgent order,1041.6,"2023-05"
106473,3799,Laptop,Central,Home Office,2024-03-15 00:00:00.000,1710626400,9,1692.17,Call customer before delivery @@@,2024-03-16 22:00:00.000,Call customer before delivery ,15229.53,"2024-03"
106474,4745,Keyboard,Central,Consumer,2023-10-23 00:00:00.000,1698444000,1,1142.28,Gift-wrap requested @ checkout,2023-10-27 22:00:00.000,Giftwrap requested  checkout,1142.28,"2023-10"
106475,3062,Camera,South,Corporate,2023-05-12 00:00:00.000,1684274400,4,1439.03,Leave package at door ###,2023-05-16 22:00:00.000,Leave package at door ,5756.12,"2023-05"
106476,1407,Phone,East,Consumer,2024-09-26 00:00:00.000,1727474400,1,880.11,Special discount applied %,2024-09-27 22:00:00.000,Special discount applied ,880.11,"2024-09"
106477,4756,Keyboard,Central,Consumer,2023-12-06 00:00:00.000,1702245600,20,794.09,Leave package at door ###,2023-12-10 22:00:00.000,Leave package at door ,15881.800000000001,"2023-12"
106478,2285,Phone,North,Corporate,2023-03-24 00:00:00.000,1680040800,19,385.61,Special discount applied %,2023-03-28 22:00:00.000,Special discount applied ,7326.59,"2023-03"
106479,4648,Headphones,East,Home Office,2024-05-09 00:00:00.000,1715551200,7,1456.93,Call customer before delivery @@@,2024-05-12 22:00:00.000,Call customer before delivery ,10198.51,"2024-05"
106480,1778,Camera,North,Home Office,2023-08-26 00:00:00.000,1693087200,18,1121.32,Fragile item ***,2023-08-26 22:00:00.000,Fragile item ,20183.76,"2023-08"
106481,4425,Headphones,North,Home Office,2023-05-17 00:00:00.000,1684360800,11,532.2,Gift-wrap requested @ checkout,2023-05-17 22:00:00.000,Giftwrap requested  checkout,5854.200000000001,"2023-05"
106482,2767,Headphones,West,Consumer,2023-12-20 00:00:00.000,1703109600,7,1320.54,Special discount applied %,2023-12-20 22:00:00.000,Special discount applied ,9243.779999999999,"2023-12"
106483,1742,Printer,West,Corporate,2023-06-22 00:00:00.000,1687644000,18,645.79,Leave package at door ###,2023-06-24 22:00:00.000,Leave package at door ,11624.22,"2023-06"
106484,1816,Laptop,North,Home Office,2023-08-03 00:00:00.000,1691186400,1,152.68,Customer requested fast shipping!!!,2023-08-04 22:00:00.000,Customer requested fast shipping,152.68,"2023-08"
106485,4976,Phone,Central,Home Office,2024-03-08 00:00:00.000,1710108000,10,907.82,Leave package at door ###,2024-03-10 22:00:00.000,Leave package at door ,9078.2,"2024-03"
106486,1934,Mouse,Central,Home Office,2023-10-21 00:00:00.000,1697839200,1,1056.8,Gift-wrap requested @ checkout,2023-10-20 22:00:00.000,Giftwrap requested  checkout,1056.8,"2023-10"
106487,2698,Keyboard,West,Corporate,2024-03-22 00:00:00.000,1711317600,20,1164.13,VIP customer order $$$,2024-03-24 22:00:00.000,VIP customer order ,23282.600000000002,"2024-03"
106488,3925,Camera,West,Consumer,2024-01-09 00:00:00.000,1705096800,5,1155.65,Special discount applied %,2024-01-12 22:00:00.000,Special discount applied ,5778.25,"2024-01"
106489,2930,Router,South,Corporate,2023-11-05 00:00:00.000,1699480800,17,1468.34,Special discount applied %,2023-11-08 22:00:00.000,Special discount applied ,24961.78,"2023-11"
106490,3093,Printer,East,Home Office,2023-04-12 00:00:00.000,1681250400,14,757.28,Customer requested fast shipping!!!,2023-04-11 22:00:00.000,Customer requested fast shipping,10601.92,"2023-04"
106491,1364,Camera,Central,Home Office,2023-06-18 00:00:00.000,1687384800,19,757.45,Leave package at door ###,2023-06-21 22:00:00.000,Leave package at door ,14391.550000000001,"2023-06"
106492,4736,Router,East,Consumer,2024-09-17 00:00:00.000,1726956000,8,954.6,Urgent order!!!,2024-09-21 22:00:00.000,Urgent order,7636.8,"2024-09"
106493,4829,Laptop,North,Consumer,2024-06-07 00:00:00.000,1717711200,19,1137.82,Late delivery #complaint,2024-06-06 22:00:00.000,Late delivery complaint,21618.579999999998,"2024-06"
106494,4551,Mouse,South,Home Office,2023-09-15 00:00:00.000,1694988000,20,1805.61,VIP customer order $$$,2023-09-17 22:00:00.000,VIP customer order ,36112.2,"2023-09"
106495,1069,Printer,North,Corporate,2024-04-18 00:00:00.000,1713391200,15,207.15,Urgent order!!!,2024-04-17 22:00:00.000,Urgent order,3107.25,"2024-04"
106496,3129,Printer,West,Corporate,2023-05-06 00:00:00.000,1683496800,7,357.29,Leave package at door ###,2023-05-07 22:00:00.000,Leave package at door ,2501.03,"2023-05"
106497,4326,Camera,North,Home Office,2023-06-18 00:00:00.000,1687471200,3,402.01,Call customer before delivery @@@,2023-06-22 22:00:00.000,Call customer before delivery ,1206.03,"2023-06"
106498,3411,Mouse,West,Consumer,2023-02-20 00:00:00.000,1676844000,8,1602.06,Special discount applied %,2023-02-19 22:00:00.000,Special discount applied ,12816.48,"2023-02"
106499,2462,Monitor,North,Corporate,2023-08-23 00:00:00.000,1692914400,17,246.98,Late delivery #complaint,2023-08-24 22:00:00.000,Late delivery complaint,4198.66,"2023-08"
106500,2045,Phone,South,Home Office,2024-05-30 00:00:00.000,1717192800,1,1161.19,Late delivery #complaint,2024-05-31 22:00:00.000,Late delivery complaint,1161.19,"2024-05"
106501,4093,Keyboard,North,Home Office,2024-11-08 00:00:00.000,1731016800,18,453.32,VIP customer order $$$,2024-11-07 22:00:00.000,VIP customer order ,8159.76,"2024-11"
106502,4614,Monitor,East,Corporate,2023-07-11 00:00:00.000,1689285600,1,907.67,VIP customer order $$$,2023-07-13 22:00:00.000,VIP customer order ,907.67,"2023-07"
106503,3609,Mouse,West,Consumer,2024-04-22 00:00:00.000,1714082400,18,1675.18,Urgent order!!!,2024-04-25 22:00:00.000,Urgent order,30153.24,"2024-04"
106504,4647,Printer,Central,Home Office,2023-06-18 00:00:00.000,1687212000,2,1225.17,Urgent order!!!,2023-06-19 22:00:00.000,Urgent order,2450.34,"2023-06"
106505,1284,Keyboard,East,Consumer,2024-10-14 00:00:00.000,1729029600,3,1603.61,Special discount applied %,2024-10-15 22:00:00.000,Special discount applied ,4810.83,"2024-10"
106506,2410,Camera,East,Corporate,2023-09-19 00:00:00.000,1695074400,2,1894.95,Special discount applied %,2023-09-18 22:00:00.000,Special discount applied ,3789.9,"2023-09"
106507,4554,Keyboard,East,Consumer,2023-05-20 00:00:00.000,1684706400,6,1124.87,Gift-wrap requested @ checkout,2023-05-21 22:00:00.000,Giftwrap requested  checkout,6749.219999999999,"2023-05"
106508,4850,Phone,North,Corporate,2023-06-26 00:00:00.000,1688076000,1,1842.68,Special discount applied %,2023-06-29 22:00:00.000,Special discount applied ,1842.68,"2023-06"
106509,2463,Keyboard,South,Corporate,2024-10-04 00:00:00.000,1728165600,20,1836.16,Leave package at door ###,2024-10-05 22:00:00.000,Leave package at door ,36723.200000000004,"2024-10"
106510,4851,Printer,West,Consumer,2023-02-26 00:00:00.000,1677794400,1,168.45,Gift-wrap requested @ checkout,2023-03-02 22:00:00.000,Giftwrap requested  checkout,168.45,"2023-02"
106511,4756,Monitor,West,Home Office,2024-12-27 00:00:00.000,1735336800,15,1916.83,Customer requested fast shipping!!!,2024-12-27 22:00:00.000,Customer requested fast shipping,28752.449999999997,"2024-12"
106512,4685,Phone,East,Corporate,2023-04-01 00:00:00.000,1680300000,6,69.68,Customer requested fast shipping!!!,2023-03-31 22:00:00.000,Customer requested fast shipping,418.08000000000004,"2023-04"
106513,3356,Mouse,East,Consumer,2024-02-23 00:00:00.000,1708984800,9,866.99,Leave package at door ###,2024-02-26 22:00:00.000,Leave package at door ,7802.91,"2024-02"
106514,1703,Phone,North,Home Office,2024-03-26 00:00:00.000,1711490400,3,48.57,Fragile item ***,2024-03-26 22:00:00.000,Fragile item ,145.71,"2024-03"
106515,2517,Router,South,Home Office,2023-05-04 00:00:00.000,1683237600,17,1683.13,VIP customer order $$$,2023-05-04 22:00:00.000,VIP customer order ,28613.210000000003,"2023-05"
106516,3985,Tablet,North,Corporate,2023-07-30 00:00:00.000,1690754400,19,1460.38,Fragile item ***,2023-07-30 22:00:00.000,Fragile item ,27747.22,"2023-07"
106517,4373,Router,South,Consumer,2024-12-07 00:00:00.000,1733868000,4,300.84,Handle with care!!!,2024-12-10 22:00:00.000,Handle with care,1203.36,"2024-12"
106518,1401,Headphones,Central,Corporate,2024-06-03 00:00:00.000,1717711200,7,1635.43,Urgent order!!!,2024-06-06 22:00:00.000,Urgent order,11448.01,"2024-06"
106519,2025,Keyboard,North,Corporate,2023-03-10 00:00:00.000,1678744800,1,11.57,Handle with care!!!,2023-03-13 22:00:00.000,Handle with care,11.57,"2023-03"
106520,3189,Laptop,North,Corporate,2024-07-30 00:00:00.000,1722290400,16,742.49,Urgent order!!!,2024-07-29 22:00:00.000,Urgent order,11879.84,"2024-07"
106521,3968,Headphones,North,Consumer,2024-08-20 00:00:00.000,1724450400,15,656.42,Urgent order!!!,2024-08-23 22:00:00.000,Urgent order,9846.3,"2024-08"
106522,1339,Tablet,West,Consumer,2023-12-31 00:00:00.000,1704232800,8,583.63,VIP customer order $$$,2024-01-02 22:00:00.000,VIP customer order ,4669.04,"2023-12"
106523,3462,Tablet,South,Home Office,2023-01-25 00:00:00.000,1674597600,17,1740.3,VIP customer order $$$,2023-01-24 22:00:00.000,VIP customer order ,29585.1,"2023-01"
106524,1131,Mouse,West,Consumer,2024-01-07 00:00:00.000,1704837600,5,944.04,Leave package at door ###,2024-01-09 22:00:00.000,Leave package at door ,4720.2,"2024-01"
106525,4346,Mouse,North,Corporate,2023-05-29 00:00:00.000,1685311200,15,1132.43,VIP customer order $$$,2023-05-28 22:00:00.000,VIP customer order ,16986.45,"2023-05"
106526,2047,Headphones,North,Home Office,2023-03-08 00:00:00.000,1678226400,7,328.93,Fragile item ***,2023-03-07 22:00:00.000,Fragile item ,2302.51,"2023-03"
106527,4452,Mouse,West,Corporate,2023-03-20 00:00:00.000,1679695200,9,699.38,Late delivery #complaint,2023-03-24 22:00:00.000,Late delivery complaint,6294.42,"2023-03"
106528,3326,Printer,North,Home Office,2024-12-09 00:00:00.000,1733868000,10,240.07,Call customer before delivery @@@,2024-12-10 22:00:00.000,Call customer before delivery ,2400.7,"2024-12"
106529,4407,Mouse,North,Corporate,2024-11-20 00:00:00.000,1732399200,9,701.38,Customer requested fast shipping!!!,2024-11-23 22:00:00.000,Customer requested fast shipping,6312.42,"2024-11"
106530,1218,Phone,North,Consumer,2023-06-25 00:00:00.000,1687989600,8,1445.47,Handle with care!!!,2023-06-28 22:00:00.000,Handle with care,11563.76,"2023-06"
106531,3988,Printer,North,Corporate,2024-05-03 00:00:00.000,1714687200,1,990.6,Urgent order!!!,2024-05-02 22:00:00.000,Urgent order,990.6,"2024-05"
106532,4775,Laptop,North,Corporate,2023-01-15 00:00:00.000,1673820000,20,1691.79,Late delivery #complaint,2023-01-15 22:00:00.000,Late delivery complaint,33835.8,"2023-01"
106533,3746,Router,West,Consumer,2023-06-29 00:00:00.000,1687989600,18,810.71,Customer requested fast shipping!!!,2023-06-28 22:00:00.000,Customer requested fast shipping,14592.78,"2023-06"
106534,1236,Phone,North,Corporate,2023-09-19 00:00:00.000,1695247200,1,246.44,Leave package at door ###,2023-09-20 22:00:00.000,Leave package at door ,246.44,"2023-09"
106535,1892,Printer,South,Consumer,2023-09-20 00:00:00.000,1695160800,18,855.2,Handle with care!!!,2023-09-19 22:00:00.000,Handle with care,15393.6,"2023-09"
106536,1298,Laptop,East,Consumer,2023-02-04 00:00:00.000,1675548000,17,510.01,Customer requested fast shipping!!!,2023-02-04 22:00:00.000,Customer requested fast shipping,8670.17,"2023-02"
106537,1459,Laptop,South,Consumer,2023-07-24 00:00:00.000,1690581600,19,1468.82,Fragile item ***,2023-07-28 22:00:00.000,Fragile item ,27907.579999999998,"2023-07"
106538,4110,Mouse,Central,Consumer,2024-06-09 00:00:00.000,1718143200,3,1347.04,Late delivery #complaint,2024-06-11 22:00:00.000,Late delivery complaint,4041.12,"2024-06"
106539,2124,Tablet,West,Home Office,2024-03-28 00:00:00.000,1711749600,19,391.42,Late delivery #complaint,2024-03-29 22:00:00.000,Late delivery complaint,7436.9800000000005,"2024-03"
106540,4076,Camera,East,Corporate,2024-01-10 00:00:00.000,1705010400,5,54.47,Gift-wrap requested @ checkout,2024-01-11 22:00:00.000,Giftwrap requested  checkout,272.35,"2024-01"
